Trial 1:0back,Trial 6:0back
31.696,32.516
31.666,32.577
31.638,32.652
31.61,32.743
31.583,32.847
31.557,32.965
31.531,33.096
31.505,33.236
31.479,33.385
31.454,33.538
31.429,33.694
31.404,33.851
31.379,34.004
31.354,34.152
31.328,34.293
31.301,34.425
31.274,34.545
31.245,34.653
31.215,34.748
31.185,34.828
31.154,34.895
31.123,34.947
31.091,34.986
31.058,35.012
31.024,35.027
30.99,35.031
30.955,35.025
30.921,35.011
30.887,34.99
30.857,34.961
30.83,34.928
30.81,34.891
30.797,34.851
30.794,34.809
30.803,34.765
30.828,34.721
30.871,34.676
30.935,34.631
31.023,34.588
31.137,34.546
31.279,34.506
31.449,34.467
31.648,34.429
31.876,34.393
32.131,34.357
32.413,34.321
32.718,34.284
33.045,34.246
33.388,34.207
33.744,34.167
34.108,34.125
34.475,34.083
34.84,34.04
35.197,33.997
35.543,33.954
35.874,33.912
36.186,33.87
36.476,33.831
36.742,33.794
36.983,33.761
37.199,33.731
37.388,33.705
37.551,33.684
37.689,33.668
37.803,33.656
37.895,33.648
37.965,33.644
38.017,33.644
38.051,33.648
38.071,33.655
38.077,33.666
38.074,33.68
38.062,33.697
38.045,33.715
38.025,33.734
38.002,33.753
37.979,33.772
37.956,33.791
37.934,33.809
37.913,33.826
37.894,33.842
37.876,33.856
37.859,33.868
37.842,33.878
37.826,33.887
37.808,33.892
37.789,33.895
37.768,33.896
37.744,33.893
37.717,33.888
37.685,33.881
37.648,33.87
37.604,33.857
37.555,33.842
37.499,33.824
37.437,33.805
37.369,33.785
37.296,33.764
37.22,33.742
37.142,33.72
37.063,33.699
36.984,33.677
36.907,33.656
36.831,33.635
36.757,33.614
36.687,33.594
36.619,33.574
36.555,33.554
36.495,33.535
36.439,33.516
36.389,33.498
36.344,33.481
36.303,33.464
36.267,33.446
36.234,33.428
36.206,33.409
36.181,33.39
36.159,33.372
36.138,33.353
36.119,33.336
36.1,33.318
36.08,33.301
36.06,33.285
36.039,33.269
36.017,33.255
35.995,33.241
35.971,33.228
35.946,33.215
35.919,33.204
35.89,33.193
35.859,33.184
35.827,33.176
35.793,33.169
35.757,33.161
35.72,33.154
35.681,33.146
35.64,33.137
35.598,33.127
35.553,33.116
35.506,33.104
35.455,33.09
35.4,33.075
35.342,33.059
35.281,33.042
35.215,33.026
35.147,33.009
35.077,32.994
35.003,32.981
34.928,32.971
34.851,32.966
34.773,32.965
34.694,32.972
34.616,32.987
34.538,33.012
34.462,33.05
34.387,33.102
34.314,33.168
34.243,33.25
34.174,33.348
34.107,33.462
34.042,33.591
33.979,33.733
33.917,33.887
33.857,34.051
33.798,34.221
33.741,34.394
33.684,34.569
33.628,34.741
33.572,34.908
33.518,35.068
33.464,35.217
33.411,35.354
33.36,35.477
33.31,35.584
33.262,35.676
33.216,35.752
33.172,35.811
33.129,35.854
33.088,35.882
33.047,35.896
33.008,35.898
32.97,35.889
32.934,35.87
32.899,35.843
32.865,35.81
32.832,35.771
32.799,35.729
32.767,35.684
32.735,35.639
32.703,35.593
32.671,35.548
32.638,35.504
32.605,35.461
32.572,35.421
32.538,35.383
32.506,35.347
32.473,35.313
32.441,35.28
32.41,35.247
32.38,35.216
32.351,35.186
32.323,35.155
32.296,35.125
32.271,35.095
32.248,35.064
32.226,35.033
32.206,35.002
32.187,34.97
32.17,34.937
32.153,34.903
32.137,34.868
32.12,34.832
32.103,34.795
32.084,34.759
32.065,34.723
32.045,34.689
32.023,34.658
32.001,34.631
31.978,34.608
31.954,34.59
31.929,34.577
31.904,34.57
31.878,34.569
31.852,34.573
31.826,34.582
31.8,34.596
31.774,34.613
31.747,34.634
31.718,34.656
31.689,34.68
31.658,34.704
31.627,34.728
31.595,34.752
31.561,34.774
31.527,34.795
31.491,34.815
31.454,34.833
31.417,34.848
31.38,34.862
31.343,34.874
31.306,34.884
31.27,34.891
31.235,34.896
31.201,34.898
31.168,34.897
31.137,34.895
31.107,34.89
31.081,34.884
31.059,34.877
31.042,34.869
31.035,34.859
31.037,34.849
31.053,34.838
31.084,34.825
31.134,34.813
31.205,34.799
31.298,34.785
31.416,34.769
31.558,34.751
31.726,34.73
31.917,34.706
32.133,34.68
32.369,34.65
32.625,34.617
32.898,34.582
33.183,34.544
33.478,34.504
33.778,34.461
34.08,34.418
34.381,34.374
34.675,34.329
34.96,34.284
35.233,34.24
35.491,34.196
35.732,34.154
35.953,34.113
36.154,34.074
36.333,34.037
36.489,34.002
36.624,33.97
36.737,33.941
36.829,33.914
36.9,33.89
36.954,33.87
36.991,33.851
37.013,33.835
37.023,33.82
37.022,33.805
37.012,33.791
36.995,33.776
36.973,33.761
36.947,33.745
36.919,33.728
36.889,33.709
36.86,33.688
36.833,33.666
36.807,33.642
36.784,33.617
36.763,33.591
36.744,33.565
36.726,33.538
36.709,33.512
36.692,33.487
36.674,33.463
36.655,33.442
36.634,33.423
36.609,33.407
36.582,33.394
36.551,33.387
36.516,33.386
36.478,33.392
36.436,33.408
36.391,33.436
36.343,33.477
36.292,33.533
36.24,33.604
36.187,33.691
36.132,33.793
36.078,33.911
36.025,34.044
35.973,34.191
35.923,34.349
35.875,34.515
35.83,34.688
35.79,34.863
35.754,35.037
35.722,35.209
35.695,35.374
35.674,35.531
35.658,35.678
35.647,35.813
35.641,35.934
35.639,36.041
35.642,36.133
35.648,36.209
35.656,36.27
35.667,36.315
35.68,36.346
35.692,36.362
35.704,36.367
35.715,36.359
35.724,36.343
35.73,36.318
35.733,36.287
35.733,36.251
35.729,36.211
35.721,36.169
35.71,36.126
35.695,36.083
35.676,36.041
35.654,36.002
35.628,35.964
35.599,35.93
35.567,35.898
35.534,35.87
35.499,35.845
35.462,35.823
35.425,35.802
35.385,35.784
35.345,35.766
35.303,35.75
35.261,35.734
35.218,35.718
35.174,35.703
35.131,35.687
35.087,35.67
35.043,35.652
34.999,35.632
34.954,35.611
34.909,35.588
34.864,35.564
34.817,35.539
34.769,35.513
34.72,35.487
34.669,35.461
34.617,35.435
34.564,35.411
34.509,35.388
34.454,35.366
34.398,35.348
34.341,35.332
34.285,35.321
34.229,35.313
34.174,35.31
34.119,35.312
34.065,35.318
34.011,35.329
33.958,35.345
33.905,35.365
33.853,35.389
33.8,35.416
33.747,35.445
33.695,35.476
33.643,35.507
33.593,35.538
33.543,35.567
33.494,35.593
33.445,35.615
33.397,35.633
33.35,35.646
33.302,35.655
33.256,35.658
33.21,35.658
33.165,35.653
33.121,35.644
33.078,35.632
33.037,35.617
32.997,35.6
32.958,35.58
32.921,35.559
32.886,35.537
32.853,35.513
32.822,35.489
32.794,35.465
32.769,35.44
32.745,35.416
32.723,35.391
32.703,35.365
32.684,35.339
32.666,35.312
32.649,35.285
32.632,35.257
32.615,35.228
32.597,35.199
32.579,35.168
32.56,35.136
32.54,35.103
32.518,35.067
32.495,35.031
32.47,34.993
32.444,34.955
32.417,34.916
32.388,34.877
32.358,34.839
32.328,34.801
32.297,34.764
32.266,34.73
32.233,34.696
32.201,34.664
32.168,34.634
32.134,34.605
32.101,34.577
32.068,34.551
32.036,34.525
32.006,34.501
31.98,34.477
31.957,34.453
31.94,34.429
31.929,34.406
31.928,34.383
31.937,34.36
31.96,34.337
31.998,34.313
32.055,34.29
32.131,34.266
32.229,34.242
32.349,34.218
32.492,34.193
32.656,34.166
32.841,34.138
33.045,34.109
33.264,34.079
33.496,34.049
33.738,34.018
33.987,33.987
34.239,33.956
34.49,33.926
34.739,33.896
34.98,33.869
35.212,33.844
35.433,33.823
35.64,33.807
35.831,33.798
36.005,33.798
36.162,33.806
36.3,33.826
36.42,33.858
36.521,33.904
36.604,33.966
36.671,34.045
36.722,34.141
36.759,34.254
36.784,34.384
36.798,34.529
36.803,34.688
36.801,34.859
36.792,35.039
36.777,35.226
36.759,35.415
36.739,35.604
36.717,35.791
36.695,35.971
36.673,36.143
36.653,36.303
36.634,36.45
36.616,36.583
36.598,36.699
36.581,36.798
36.564,36.879
36.546,36.943
36.527,36.991
36.506,37.023
36.482,37.039
36.456,37.043
36.428,37.035
36.397,37.017
36.363,36.991
36.325,36.958
36.285,36.921
36.241,36.882
36.194,36.841
36.144,36.799
36.092,36.758
36.038,36.719
35.984,36.683
35.93,36.649
35.878,36.619
35.827,36.591
35.778,36.565
35.733,36.542
35.691,36.521
35.653,36.5
35.62,36.481
35.592,36.461
35.568,36.442
35.549,36.423
35.535,36.403
35.524,36.383
35.516,36.361
35.512,36.338
35.51,36.312
35.511,36.284
35.515,36.253
35.52,36.221
35.527,36.186
35.535,36.15
35.543,36.115
35.552,36.079
35.56,36.046
35.568,36.015
35.573,35.988
35.577,35.964
35.579,35.945
35.577,35.931
35.573,35.921
35.565,35.915
35.553,35.913
35.538,35.914
35.518,35.918
35.495,35.924
35.468,35.932
35.438,35.941
35.404,35.952
35.367,35.962
35.327,35.973
35.283,35.982
35.238,35.99
35.19,35.996
35.14,36
35.089,36.001
35.037,36
34.985,35.997
34.933,35.994
34.881,35.989
34.829,35.983
34.778,35.975
34.727,35.966
34.677,35.955
34.627,35.942
34.577,35.925
34.528,35.904
34.479,35.88
34.431,35.853
34.383,35.821
34.335,35.787
34.288,35.75
34.241,35.711
34.194,35.67
34.147,35.629
34.099,35.587
34.052,35.544
34.005,35.501
33.958,35.459
33.913,35.416
33.867,35.375
33.823,35.335
33.78,35.295
33.738,35.257
33.696,35.219
33.655,35.182
33.615,35.147
33.576,35.113
33.537,35.079
33.499,35.046
33.461,35.014
33.424,34.982
33.388,34.951
33.351,34.919
33.315,34.887
33.279,34.855
33.243,34.822
33.209,34.789
33.175,34.755
33.142,34.721
33.109,34.687
33.077,34.653
33.044,34.621
33.012,34.589
32.981,34.559
32.95,34.529
32.92,34.5
32.891,34.472
32.863,34.445
32.836,34.418
32.811,34.391
32.786,34.365
32.763,34.34
32.741,34.315
32.719,34.291
32.697,34.268
32.675,34.246
32.653,34.223
32.632,34.2
32.61,34.178
32.588,34.155
32.565,34.132
32.542,34.109
32.519,34.086
32.495,34.064
32.472,34.042
32.447,34.02
32.423,33.999
32.397,33.978
32.372,33.959
32.347,33.941
32.322,33.923
32.298,33.907
32.276,33.893
32.254,33.882
32.234,33.876
32.215,33.877
32.196,33.886
32.178,33.905
32.159,33.935
32.139,33.979
32.119,34.038
32.098,34.112
32.076,34.203
32.053,34.309
32.029,34.432
32.005,34.569
31.981,34.719
31.956,34.881
31.931,35.052
31.906,35.229
31.881,35.411
31.856,35.593
31.832,35.775
31.809,35.953
31.788,36.125
31.771,36.289
31.758,36.442
31.751,36.584
31.752,36.712
31.763,36.826
31.786,36.925
31.824,37.008
31.88,37.076
31.954,37.13
32.049,37.168
32.166,37.194
32.305,37.207
32.465,37.209
32.644,37.201
32.842,37.185
33.055,37.162
33.282,37.134
33.519,37.103
33.763,37.068
34.012,37.031
34.262,36.993
34.51,36.954
34.753,36.915
34.988,36.877
35.213,36.839
35.426,36.803
35.624,36.769
35.806,36.738
35.972,36.708
36.119,36.682
36.247,36.657
36.356,36.632
36.447,36.609
36.52,36.584
36.577,36.559
36.62,36.532
36.649,36.503
36.668,36.471
36.677,36.437
36.679,36.4
36.675,36.362
36.666,36.323
36.654,36.283
36.64,36.242
36.626,36.202
36.611,36.162
36.598,36.124
36.585,36.087
36.574,36.052
36.565,36.02
36.557,35.992
36.549,35.967
36.543,35.945
36.536,35.927
36.53,35.914
36.522,35.904
36.513,35.899
36.503,35.899
36.492,35.903
36.479,35.911
36.465,35.922
36.45,35.937
36.434,35.953
36.417,35.97
36.399,35.988
36.379,36.005
36.358,36.02
36.336,36.033
36.312,36.044
36.285,36.051
36.257,36.055
36.226,36.055
36.193,36.052
36.159,36.046
36.124,36.036
36.088,36.023
36.052,36.008
36.018,35.989
35.985,35.969
35.954,35.948
35.927,35.925
35.904,35.902
35.885,35.877
35.871,35.853
35.862,35.828
35.857,35.804
35.856,35.779
35.857,35.755
35.861,35.731
35.866,35.706
35.871,35.68
35.876,35.655
35.881,35.629
35.886,35.603
35.89,35.577
35.894,35.551
35.897,35.524
35.9,35.498
35.901,35.471
35.902,35.443
35.901,35.415
35.898,35.386
35.893,35.357
35.885,35.327
35.875,35.297
35.861,35.265
35.845,35.233
35.824,35.201
35.8,35.168
35.772,35.136
35.74,35.104
35.706,35.073
35.668,35.042
35.629,35.013
35.587,34.983
35.543,34.955
35.498,34.926
35.453,34.899
35.407,34.872
35.363,34.846
35.319,34.822
35.276,34.8
35.234,34.779
35.192,34.759
35.15,34.74
35.11,34.722
35.07,34.704
35.031,34.686
34.992,34.666
34.954,34.646
34.917,34.626
34.88,34.604
34.843,34.583
34.806,34.56
34.768,34.538
34.73,34.515
34.691,34.492
34.652,34.468
34.614,34.444
34.576,34.419
34.538,34.394
34.5,34.369
34.463,34.343
34.427,34.317
34.391,34.291
34.356,34.265
34.321,34.239
34.287,34.213
34.253,34.187
34.22,34.161
34.187,34.137
34.155,34.115
34.124,34.095
34.094,34.081
34.065,34.074
34.037,34.075
34.011,34.087
33.985,34.112
33.96,34.151
33.935,34.206
33.909,34.279
33.883,34.369
33.856,34.477
33.827,34.602
33.799,34.744
33.77,34.899
33.742,35.066
33.713,35.242
33.685,35.424
33.658,35.608
33.63,35.793
33.603,35.976
33.576,36.153
33.549,36.323
33.523,36.484
33.497,36.634
33.472,36.771
33.448,36.896
33.425,37.007
33.403,37.104
33.381,37.187
33.359,37.256
33.336,37.312
33.314,37.355
33.291,37.385
33.267,37.404
33.243,37.412
33.217,37.41
33.191,37.399
33.163,37.382
33.134,37.359
33.104,37.332
33.073,37.302
33.042,37.27
33.011,37.238
32.98,37.204
32.949,37.17
32.92,37.137
32.892,37.103
32.865,37.069
32.839,37.036
32.814,37.003
32.791,36.971
32.769,36.941
32.748,36.912
32.728,36.884
32.709,36.856
32.689,36.829
32.669,36.802
32.648,36.774
32.627,36.746
32.605,36.717
32.583,36.686
32.562,36.654
32.54,36.621
32.519,36.587
32.498,36.553
32.479,36.519
32.461,36.485
32.444,36.452
32.428,36.421
32.412,36.392
32.396,36.366
32.378,36.343
32.359,36.323
32.338,36.307
32.316,36.295
32.293,36.287
32.267,36.284
32.24,36.284
32.212,36.289
32.183,36.296
32.154,36.307
32.125,36.32
32.098,36.334
32.072,36.35
32.049,36.366
32.03,36.383
32.016,36.399
32.009,36.415
32.01,36.43
32.021,36.443
32.044,36.454
32.083,36.462
32.138,36.467
32.211,36.468
32.305,36.465
32.419,36.457
32.555,36.446
32.711,36.43
32.888,36.411
33.084,36.389
33.297,36.364
33.526,36.336
33.768,36.307
34.02,36.275
34.279,36.243
34.541,36.21
34.803,36.176
35.06,36.143
35.31,36.111
35.549,36.079
35.774,36.047
35.983,36.016
36.174,35.985
36.346,35.954
36.496,35.922
36.626,35.891
36.734,35.859
36.822,35.827
36.89,35.795
36.941,35.764
36.975,35.733
36.996,35.704
37.004,35.676
37.003,35.648
36.994,35.622
36.978,35.597
36.958,35.573
36.935,35.548
36.911,35.524
36.886,35.498
36.862,35.472
36.839,35.445
36.817,35.416
36.798,35.384
36.781,35.35
36.768,35.314
36.757,35.277
36.748,35.238
36.741,35.199
36.736,35.161
36.731,35.122
36.727,35.085
36.722,35.049
36.718,35.013
36.713,34.98
36.709,34.948
36.705,34.917
36.702,34.888
36.699,34.861
36.697,34.834
36.693,34.81
36.689,34.786
36.684,34.764
36.677,34.742
36.668,34.721
36.657,34.7
36.645,34.679
36.633,34.659
36.619,34.637
36.605,34.615
36.59,34.591
36.575,34.565
36.56,34.538
36.546,34.508
36.534,34.477
36.524,34.444
36.516,34.41
36.51,34.376
36.506,34.34
36.504,34.305
36.503,34.27
36.503,34.236
36.504,34.204
36.504,34.174
36.505,34.149
36.506,34.127
36.508,34.111
36.51,34.102
36.512,34.101
36.514,34.109
36.516,34.128
36.518,34.16
36.519,34.206
36.519,34.268
36.518,34.347
36.516,34.444
36.51,34.559
36.502,34.692
36.49,34.843
36.475,35.01
36.456,35.191
36.434,35.385
36.408,35.588
36.379,35.798
36.348,36.012
36.315,36.228
36.28,36.442
36.244,36.653
36.207,36.856
36.168,37.05
36.128,37.232
36.087,37.401
36.045,37.555
36.001,37.693
35.958,37.814
35.914,37.919
35.87,38.006
35.826,38.077
35.783,38.131
35.74,38.168
35.697,38.191
35.656,38.2
35.616,38.197
35.576,38.183
35.538,38.159
35.501,38.129
35.465,38.092
35.428,38.051
35.392,38.006
35.357,37.959
35.322,37.911
35.289,37.861
35.257,37.812
35.226,37.763
35.197,37.715
35.167,37.668
35.138,37.622
35.108,37.577
35.077,37.532
35.045,37.488
35.011,37.444
34.977,37.399
34.941,37.354
34.905,37.309
34.867,37.263
34.829,37.215
34.792,37.168
34.754,37.119
34.718,37.071
34.683,37.023
34.65,36.976
34.618,36.93
34.589,36.887
34.561,36.847
34.534,36.81
34.509,36.778
34.484,36.75
34.461,36.727
34.438,36.709
34.414,36.696
34.391,36.688
34.367,36.685
34.342,36.688
34.317,36.696
34.291,36.707
34.266,36.723
34.24,36.74
34.215,36.759
34.19,36.778
34.165,36.796
34.141,36.812
34.116,36.826
34.091,36.837
34.066,36.845
34.041,36.849
34.016,36.85
33.992,36.846
33.969,36.839
33.946,36.828
33.922,36.813
33.899,36.796
33.875,36.776
33.85,36.755
33.826,36.731
33.802,36.707
33.777,36.681
33.752,36.655
33.728,36.628
33.704,36.601
33.68,36.574
33.657,36.548
33.634,36.521
33.61,36.495
33.587,36.468
33.564,36.442
33.542,36.415
33.519,36.387
33.496,36.358
33.474,36.328
33.45,36.296
33.427,36.264
33.403,36.231
33.379,36.197
33.354,36.163
33.33,36.127
33.307,36.091
33.285,36.053
33.262,36.015
33.24,35.975
33.218,35.936
33.197,35.896
33.175,35.855
33.154,35.815
33.134,35.775
33.114,35.736
33.095,35.697
33.078,35.659
33.062,35.622
33.047,35.587
33.035,35.552
33.024,35.519
33.014,35.486
33.005,35.455
32.996,35.426
32.986,35.399
32.976,35.373
32.965,35.349
32.952,35.326
32.938,35.304
32.924,35.282
32.908,35.26
32.891,35.237
32.874,35.215
32.856,35.192
32.838,35.169
32.82,35.145
32.803,35.122
32.785,35.098
32.768,35.075
32.75,35.052
32.733,35.029
32.714,35.007
32.695,34.985
32.674,34.963
32.651,34.941
32.627,34.92
32.601,34.899
32.574,34.878
32.546,34.858
32.517,34.838
32.488,34.818
32.459,34.798
32.431,34.776
32.403,34.753
32.376,34.728
32.35,34.701
32.325,34.672
32.303,34.64
32.282,34.606
32.265,34.57
32.251,34.533
32.242,34.495
32.239,34.457
32.243,34.419
32.256,34.383
32.28,34.349
32.317,34.319
32.369,34.293
32.438,34.275
32.525,34.264
32.633,34.264
32.763,34.275
32.914,34.301
33.087,34.341
33.28,34.397
33.491,34.469
33.719,34.559
33.959,34.666
34.208,34.79
34.462,34.931
34.717,35.088
34.97,35.259
35.215,35.443
35.45,35.637
35.671,35.84
35.875,36.047
36.061,36.256
36.227,36.463
36.372,36.665
36.496,36.861
36.599,37.046
36.681,37.221
36.743,37.382
36.787,37.528
36.815,37.659
36.826,37.774
36.825,37.872
36.813,37.953
36.792,38.018
36.764,38.065
36.731,38.097
36.695,38.114
36.659,38.118
36.622,38.11
36.587,38.092
36.554,38.065
36.523,38.031
36.494,37.992
36.467,37.947
36.442,37.9
36.42,37.85
36.4,37.799
36.382,37.748
36.366,37.697
36.352,37.646
36.339,37.596
36.327,37.547
36.316,37.499
36.305,37.452
36.294,37.406
36.282,37.361
36.27,37.317
36.258,37.272
36.245,37.228
36.23,37.182
36.214,37.136
36.196,37.088
36.176,37.04
36.154,36.99
36.13,36.941
36.105,36.892
36.079,36.844
36.052,36.796
36.027,36.751
36.002,36.707
35.979,36.666
35.957,36.628
35.937,36.593
35.92,36.562
35.905,36.535
35.892,36.512
35.883,36.494
35.876,36.48
35.873,36.47
35.873,36.464
35.877,36.463
35.884,36.465
35.894,36.47
35.907,36.477
35.922,36.486
35.939,36.496
35.957,36.506
35.975,36.516
35.993,36.525
36.01,36.532
36.025,36.538
36.039,36.543
36.05,36.546
36.059,36.548
36.065,36.547
36.067,36.545
36.066,36.54
36.061,36.534
36.053,36.525
36.043,36.515
36.029,36.502
36.013,36.486
35.995,36.467
35.973,36.444
35.949,36.418
35.922,36.389
35.893,36.357
35.862,36.324
35.828,36.288
35.793,36.251
35.756,36.212
35.718,36.172
35.678,36.13
35.638,36.086
35.597,36.042
35.556,35.996
35.514,35.95
35.473,35.904
35.431,35.858
35.389,35.813
35.348,35.768
35.307,35.723
35.267,35.68
35.228,35.638
35.19,35.597
35.153,35.557
35.117,35.518
35.082,35.48
35.049,35.442
35.017,35.405
34.986,35.368
34.956,35.331
34.927,35.293
34.9,35.255
34.872,35.216
34.845,35.178
34.818,35.14
34.791,35.102
34.764,35.064
34.736,35.026
34.708,34.99
34.68,34.955
34.651,34.921
34.621,34.888
34.592,34.856
34.562,34.826
34.533,34.796
34.504,34.766
34.475,34.737
34.446,34.708
34.418,34.68
34.391,34.651
34.364,34.621
34.338,34.592
34.313,34.563
34.289,34.534
34.266,34.504
34.245,34.475
34.225,34.447
34.206,34.418
34.189,34.389
34.172,34.36
34.157,34.33
34.142,34.3
34.126,34.269
34.111,34.237
34.095,34.205
34.078,34.172
34.059,34.139
34.04,34.107
34.02,34.075
34,34.045
33.98,34.017
33.959,33.992
33.938,33.971
33.918,33.956
33.897,33.948
33.875,33.949
33.853,33.959
33.83,33.981
33.807,34.015
33.784,34.063
33.762,34.125
33.74,34.204
33.719,34.299
33.7,34.411
33.682,34.538
33.664,34.681
33.648,34.837
33.633,35.006
33.617,35.185
33.602,35.372
33.587,35.564
33.572,35.759
33.557,35.955
33.54,36.149
33.522,36.337
33.503,36.518
33.483,36.69
33.462,36.849
33.44,36.995
33.419,37.126
33.397,37.241
33.376,37.338
33.356,37.419
33.336,37.484
33.316,37.532
33.297,37.564
33.277,37.581
33.258,37.584
33.239,37.574
33.22,37.553
33.201,37.523
33.182,37.484
33.163,37.44
33.144,37.391
33.124,37.341
33.104,37.289
33.082,37.238
33.061,37.188
33.038,37.14
33.015,37.094
32.992,37.051
32.969,37.011
32.948,36.974
32.927,36.939
32.907,36.907
32.888,36.876
32.871,36.847
32.855,36.818
32.841,36.788
32.828,36.758
32.818,36.727
32.811,36.694
32.808,36.659
32.811,36.623
32.822,36.584
32.842,36.542
32.873,36.499
32.918,36.453
32.977,36.407
33.053,36.36
33.147,36.314
33.259,36.269
33.39,36.227
33.539,36.188
33.704,36.154
33.884,36.125
34.077,36.101
34.279,36.083
34.488,36.07
34.7,36.062
34.914,36.059
35.124,36.06
35.33,36.065
35.527,36.072
35.714,36.082
35.889,36.093
36.048,36.106
36.192,36.12
36.318,36.134
36.427,36.149
36.519,36.162
36.593,36.174
36.651,36.184
36.693,36.191
36.722,36.195
36.739,36.195
36.744,36.192
36.741,36.186
36.73,36.175
36.714,36.162
36.694,36.145
36.67,36.125
36.645,36.102
36.619,36.078
36.591,36.051
36.564,36.023
36.537,35.994
36.511,35.963
36.485,35.932
36.46,35.899
36.436,35.866
36.412,35.831
36.391,35.796
36.37,35.761
36.352,35.725
36.334,35.687
36.317,35.65
36.3,35.612
36.284,35.574
36.267,35.536
36.249,35.498
36.23,35.46
36.21,35.423
36.188,35.385
36.164,35.347
36.138,35.308
36.111,35.27
36.083,35.231
36.054,35.193
36.024,35.155
35.995,35.119
35.967,35.083
35.941,35.047
35.916,35.01
35.894,34.974
35.874,34.937
35.858,34.899
35.844,34.861
35.833,34.823
35.825,34.785
35.82,34.748
35.819,34.711
35.822,34.675
35.829,34.64
35.84,34.605
35.855,34.57
35.874,34.536
35.896,34.502
35.92,34.469
35.945,34.436
35.971,34.403
35.996,34.371
36.019,34.34
36.039,34.31
36.055,34.28
36.068,34.251
36.077,34.224
36.081,34.198
36.082,34.173
36.079,34.149
36.071,34.126
36.06,34.103
36.045,34.081
36.027,34.059
36.006,34.036
35.983,34.012
35.958,33.987
35.931,33.96
35.904,33.933
35.876,33.904
35.848,33.875
35.82,33.845
35.792,33.814
35.764,33.783
35.736,33.753
35.708,33.723
35.678,33.695
35.647,33.67
35.614,33.647
35.58,33.629
35.546,33.617
35.511,33.612
35.476,33.616
35.441,33.632
35.408,33.662
35.377,33.707
35.346,33.768
35.316,33.848
35.287,33.947
35.258,34.065
35.229,34.202
35.2,34.356
35.171,34.527
35.141,34.712
35.11,34.911
35.079,35.119
35.046,35.336
35.014,35.558
34.982,35.783
34.951,36.006
34.92,36.226
34.889,36.439
34.859,36.642
34.829,36.834
34.799,37.011
34.769,37.173
34.74,37.318
34.71,37.445
34.68,37.554
34.651,37.645
34.621,37.717
34.592,37.772
34.562,37.811
34.532,37.834
34.503,37.844
34.473,37.842
34.444,37.83
34.415,37.808
34.388,37.78
34.361,37.745
34.336,37.707
34.312,37.666
34.289,37.624
34.268,37.581
34.247,37.539
34.227,37.497
34.208,37.456
34.188,37.418
34.169,37.381
34.15,37.347
34.131,37.315
34.113,37.284
34.095,37.255
34.077,37.228
34.059,37.201
34.04,37.174
34.02,37.146
33.999,37.118
33.976,37.088
33.953,37.056
33.928,37.023
33.903,36.987
33.878,36.949
33.853,36.91
33.829,36.87
33.807,36.829
33.786,36.789
33.766,36.748
33.747,36.708
33.729,36.67
33.712,36.633
33.696,36.598
33.681,36.565
33.665,36.534
33.65,36.506
33.634,36.481
33.618,36.459
33.601,36.44
33.583,36.426
33.563,36.415
33.542,36.409
33.521,36.407
33.498,36.409
33.476,36.415
33.454,36.423
33.433,36.434
33.412,36.447
33.393,36.46
33.374,36.473
33.357,36.486
33.339,36.497
33.322,36.506
33.305,36.511
33.287,36.512
33.269,36.51
33.25,36.502
33.23,36.491
33.208,36.475
33.186,36.456
33.163,36.433
33.139,36.407
33.115,36.378
33.091,36.347
33.068,36.314
33.046,36.279
33.025,36.243
33.005,36.206
32.988,36.17
32.973,36.132
32.961,36.095
32.954,36.056
32.951,36.017
32.955,35.976
32.968,35.935
32.992,35.893
33.028,35.849
33.08,35.805
33.149,35.759
33.237,35.714
33.346,35.668
33.475,35.623
33.625,35.578
33.794,35.533
33.981,35.49
34.183,35.447
34.398,35.405
34.622,35.364
34.851,35.323
35.084,35.282
35.315,35.242
35.542,35.201
35.763,35.161
35.974,35.12
36.173,35.08
36.359,35.039
36.53,34.998
36.685,34.957
36.824,34.916
36.946,34.874
37.053,34.834
37.145,34.793
37.223,34.752
37.287,34.712
37.34,34.673
37.381,34.634
37.413,34.597
37.437,34.561
37.455,34.526
37.467,34.492
37.475,34.46
37.48,34.429
37.482,34.399
37.484,34.371
37.484,34.343
37.482,34.317
37.479,34.291
37.474,34.265
37.467,34.24
37.459,34.216
37.449,34.193
37.439,34.17
37.427,34.148
37.415,34.127
37.402,34.106
37.389,34.085
37.376,34.064
37.363,34.044
37.35,34.022
37.338,34
37.326,33.978
37.313,33.954
37.301,33.93
37.287,33.905
37.273,33.879
37.258,33.852
37.241,33.824
37.223,33.796
37.204,33.768
37.184,33.74
37.163,33.713
37.141,33.686
37.119,33.66
37.097,33.637
37.074,33.616
37.053,33.601
37.033,33.592
37.016,33.592
37.001,33.602
36.99,33.626
36.982,33.663
36.978,33.717
36.979,33.79
36.983,33.881
36.99,33.992
36.999,34.122
37.011,34.272
37.025,34.44
37.04,34.626
37.055,34.828
37.071,35.043
37.086,35.27
37.099,35.506
37.111,35.747
37.122,35.99
37.13,36.232
37.137,36.469
37.141,36.698
37.143,36.915
37.143,37.119
37.139,37.307
37.132,37.476
37.122,37.627
37.109,37.758
37.092,37.869
37.072,37.959
37.05,38.03
37.027,38.083
37.002,38.118
36.976,38.138
36.949,38.144
36.922,38.14
36.894,38.125
36.866,38.103
36.837,38.075
36.808,38.042
36.777,38.006
36.744,37.968
36.709,37.928
36.673,37.889
