Trial 3:3back,Trial 5:3back
35.111,36.347
35.092,36.358
35.072,36.369
35.052,36.381
35.03,36.393
35.007,36.404
34.983,36.415
34.96,36.424
34.936,36.432
34.913,36.438
34.891,36.44
34.87,36.44
34.851,36.436
34.832,36.429
34.816,36.418
34.803,36.404
34.794,36.387
34.788,36.369
34.786,36.348
34.789,36.327
34.795,36.306
34.804,36.285
34.814,36.263
34.825,36.243
34.836,36.223
34.848,36.204
34.858,36.185
34.866,36.168
34.871,36.15
34.874,36.133
34.874,36.116
34.871,36.099
34.866,36.081
34.858,36.063
34.847,36.045
34.835,36.026
34.821,36.007
34.805,35.987
34.789,35.967
34.773,35.947
34.756,35.928
34.739,35.909
34.723,35.892
34.707,35.876
34.693,35.861
34.68,35.847
34.668,35.835
34.655,35.824
34.643,35.813
34.63,35.803
34.617,35.793
34.603,35.784
34.588,35.773
34.573,35.762
34.556,35.751
34.538,35.739
34.519,35.727
34.5,35.714
34.48,35.701
34.46,35.687
34.44,35.673
34.42,35.658
34.401,35.642
34.382,35.625
34.363,35.608
34.344,35.591
34.326,35.574
34.309,35.557
34.292,35.541
34.275,35.527
34.259,35.513
34.243,35.501
34.228,35.49
34.214,35.479
34.199,35.47
34.184,35.462
34.169,35.454
34.155,35.446
34.141,35.438
34.128,35.43
34.115,35.422
34.103,35.414
34.091,35.405
34.08,35.397
34.068,35.388
34.056,35.378
34.045,35.368
34.034,35.357
34.022,35.346
34.011,35.334
33.999,35.322
33.987,35.31
33.975,35.298
33.963,35.287
33.951,35.275
33.94,35.264
33.93,35.253
33.92,35.242
33.91,35.23
33.9,35.218
33.891,35.206
33.881,35.195
33.872,35.184
33.862,35.173
33.852,35.163
33.842,35.154
33.83,35.146
33.818,35.138
33.806,35.132
33.795,35.125
33.783,35.118
33.773,35.111
33.764,35.103
33.758,35.093
33.753,35.082
33.751,35.069
33.752,35.054
33.756,35.039
33.765,35.022
33.778,35.004
33.796,34.986
33.82,34.968
33.852,34.95
33.892,34.934
33.941,34.92
34,34.91
34.069,34.903
34.149,34.901
34.239,34.906
34.338,34.917
34.444,34.935
34.557,34.962
34.674,34.998
34.793,35.043
34.912,35.099
35.029,35.164
35.14,35.24
35.244,35.324
35.338,35.416
35.421,35.516
35.492,35.623
35.551,35.736
35.596,35.853
35.629,35.973
35.649,36.092
35.658,36.211
35.657,36.326
35.648,36.436
35.632,36.539
35.61,36.634
35.584,36.72
35.556,36.796
35.526,36.861
35.495,36.914
35.465,36.956
35.435,36.987
35.407,37.008
35.381,37.019
35.357,37.021
35.336,37.015
35.317,37.003
35.299,36.986
35.281,36.966
35.265,36.943
35.25,36.921
35.235,36.898
35.221,36.877
35.206,36.857
35.191,36.839
35.177,36.823
35.161,36.809
35.145,36.798
35.128,36.789
35.11,36.783
35.09,36.779
35.069,36.777
35.048,36.776
35.026,36.777
35.003,36.779
34.98,36.782
34.957,36.786
34.934,36.79
34.91,36.794
34.886,36.798
34.862,36.802
34.839,36.806
34.817,36.808
34.798,36.81
34.781,36.811
34.769,36.812
34.76,36.813
34.754,36.813
34.752,36.813
34.752,36.813
34.756,36.811
34.761,36.81
34.769,36.808
34.779,36.806
34.789,36.804
34.8,36.801
34.812,36.798
34.822,36.795
34.832,36.792
34.841,36.789
34.847,36.788
34.851,36.788
34.852,36.789
34.85,36.79
34.845,36.793
34.836,36.796
34.825,36.799
34.81,36.802
34.794,36.805
34.775,36.808
34.756,36.81
34.736,36.811
34.716,36.81
34.697,36.808
34.678,36.804
34.66,36.798
34.642,36.789
34.626,36.778
34.61,36.764
34.596,36.748
34.582,36.729
34.568,36.708
34.555,36.686
34.541,36.663
34.526,36.639
34.511,36.616
34.495,36.593
34.478,36.57
34.462,36.547
34.445,36.525
34.428,36.504
34.411,36.484
34.395,36.465
34.379,36.448
34.363,36.432
34.348,36.416
34.332,36.402
34.316,36.387
34.299,36.372
34.281,36.357
34.262,36.342
34.243,36.327
34.224,36.311
34.206,36.295
34.187,36.278
34.169,36.261
34.152,36.243
34.135,36.225
34.119,36.206
34.105,36.187
34.092,36.166
34.081,36.144
34.071,36.122
34.063,36.099
34.055,36.075
34.048,36.05
34.041,36.025
34.034,36
34.026,35.973
34.018,35.946
34.009,35.918
33.999,35.889
33.989,35.861
33.979,35.833
33.968,35.806
33.959,35.781
33.95,35.758
33.942,35.737
33.936,35.718
33.93,35.702
33.926,35.687
33.923,35.674
33.921,35.662
33.919,35.652
33.918,35.642
33.917,35.633
33.916,35.625
33.914,35.616
33.911,35.607
33.908,35.599
33.904,35.59
33.898,35.58
33.892,35.571
33.884,35.561
33.877,35.551
33.869,35.541
33.862,35.53
33.856,35.518
33.852,35.505
33.849,35.492
33.848,35.478
33.849,35.463
33.853,35.448
33.862,35.434
33.877,35.42
33.898,35.406
33.928,35.393
33.967,35.381
34.016,35.369
34.076,35.357
34.147,35.346
34.23,35.334
34.324,35.322
34.428,35.31
34.542,35.297
34.663,35.285
34.789,35.273
34.919,35.26
35.048,35.248
35.175,35.236
35.297,35.222
35.411,35.208
35.516,35.193
35.609,35.177
35.689,35.16
35.756,35.141
35.808,35.12
35.846,35.099
35.87,35.076
35.88,35.054
35.878,35.031
35.866,35.008
35.844,34.986
35.815,34.964
35.782,34.943
35.746,34.923
35.71,34.904
35.674,34.886
35.64,34.869
35.609,34.854
35.581,34.841
35.556,34.83
35.534,34.824
35.515,34.823
35.498,34.828
35.482,34.84
35.468,34.86
35.455,34.889
35.442,34.928
35.429,34.977
35.415,35.036
35.401,35.105
35.386,35.184
35.369,35.273
35.352,35.37
35.333,35.474
35.313,35.583
35.293,35.697
35.272,35.813
35.251,35.93
35.229,36.046
35.206,36.158
35.183,36.266
35.159,36.367
35.135,36.461
35.112,36.546
35.089,36.622
35.067,36.688
35.046,36.745
35.026,36.791
35.008,36.827
34.991,36.854
34.977,36.873
34.964,36.883
34.954,36.885
34.946,36.881
34.942,36.87
34.941,36.853
34.944,36.832
34.949,36.807
34.957,36.781
34.968,36.753
34.981,36.726
34.994,36.699
35.007,36.673
35.02,36.649
35.032,36.627
35.043,36.608
35.052,36.592
35.06,36.577
35.066,36.564
35.069,36.553
35.071,36.543
35.071,36.533
35.068,36.524
35.063,36.515
35.056,36.505
35.047,36.495
35.038,36.483
35.027,36.47
35.016,36.455
35.005,36.438
34.993,36.42
34.981,36.4
34.968,36.38
34.956,36.358
34.944,36.337
34.932,36.315
34.92,36.293
34.909,36.271
34.898,36.25
34.886,36.23
34.874,36.212
34.861,36.196
34.848,36.182
34.835,36.172
34.82,36.163
34.806,36.157
34.79,36.154
34.775,36.152
34.759,36.153
34.743,36.156
34.727,36.161
34.712,36.168
34.698,36.175
34.685,36.184
34.672,36.194
34.66,36.203
34.649,36.212
34.638,36.221
34.628,36.228
34.618,36.234
34.609,36.239
34.6,36.241
34.591,36.241
34.582,36.239
34.573,36.234
34.564,36.228
34.555,36.219
34.547,36.207
34.539,36.193
34.531,36.177
34.524,36.16
34.518,36.142
34.511,36.124
34.503,36.105
34.494,36.088
34.484,36.07
34.472,36.053
34.459,36.036
34.444,36.02
34.428,36.005
34.411,35.99
34.393,35.975
34.375,35.961
34.356,35.946
34.337,35.931
34.319,35.915
34.302,35.897
34.287,35.878
34.274,35.857
34.264,35.835
34.256,35.811
34.25,35.787
34.246,35.762
34.243,35.738
34.242,35.713
34.243,35.69
34.247,35.668
34.253,35.646
34.265,35.627
34.283,35.609
34.308,35.592
34.341,35.577
34.384,35.564
34.438,35.551
34.503,35.54
34.579,35.53
34.664,35.52
34.76,35.511
34.864,35.502
34.974,35.494
35.089,35.485
35.206,35.475
35.323,35.466
35.438,35.455
35.549,35.445
35.654,35.434
35.751,35.423
35.838,35.412
35.916,35.4
35.983,35.387
36.038,35.374
36.082,35.36
36.115,35.346
36.137,35.332
36.148,35.318
36.15,35.305
36.144,35.291
36.131,35.277
36.112,35.264
36.088,35.249
36.06,35.235
36.03,35.221
35.998,35.206
35.966,35.191
35.934,35.176
35.903,35.162
35.872,35.147
35.843,35.132
35.815,35.117
35.788,35.102
35.762,35.087
35.738,35.071
35.715,35.054
35.693,35.037
35.672,35.018
35.653,34.998
35.634,34.977
35.616,34.955
35.599,34.932
35.582,34.909
35.565,34.887
35.547,34.865
35.529,34.844
35.51,34.824
35.489,34.806
35.468,34.791
35.445,34.778
35.421,34.77
35.396,34.765
35.371,34.764
35.345,34.769
35.32,34.779
35.295,34.795
35.272,34.819
35.251,34.852
35.232,34.894
35.216,34.947
35.204,35.009
35.195,35.082
35.19,35.164
35.188,35.255
35.19,35.355
35.194,35.462
35.202,35.576
35.211,35.694
35.222,35.815
35.233,35.938
35.244,36.06
35.255,36.18
35.264,36.296
35.272,36.407
35.278,36.511
35.281,36.607
35.283,36.694
35.282,36.77
35.279,36.835
35.274,36.888
35.266,36.93
35.257,36.961
35.247,36.982
35.235,36.994
35.222,36.998
35.208,36.995
35.194,36.986
35.18,36.972
35.165,36.955
35.15,36.936
35.134,36.916
35.119,36.897
35.102,36.878
35.085,36.862
35.068,36.847
35.049,36.835
35.031,36.826
35.013,36.819
34.996,36.814
34.979,36.81
34.962,36.807
34.946,36.804
34.93,36.801
34.914,36.797
34.898,36.792
34.882,36.787
34.867,36.781
34.853,36.774
34.839,36.767
34.825,36.76
34.811,36.752
34.796,36.745
34.78,36.737
34.764,36.729
34.748,36.721
34.732,36.713
34.716,36.704
34.7,36.695
34.685,36.684
34.67,36.673
34.656,36.661
34.643,36.649
34.63,36.636
34.618,36.623
34.606,36.61
34.594,36.598
34.581,36.587
34.567,36.578
34.551,36.571
34.533,36.567
34.515,36.565
34.496,36.566
34.476,36.57
34.456,36.575
34.438,36.582
34.42,36.591
34.404,36.602
34.39,36.614
34.379,36.627
34.37,36.64
34.364,36.653
34.362,36.664
34.363,36.674
34.367,36.682
34.375,36.686
34.387,36.688
34.405,36.686
34.428,36.681
34.459,36.672
34.499,36.661
34.547,36.648
34.606,36.632
34.674,36.615
34.753,36.596
34.841,36.577
34.939,36.556
35.043,36.535
35.154,36.513
35.269,36.49
35.385,36.467
35.5,36.443
35.613,36.42
35.721,36.396
35.823,36.373
35.919,36.349
36.005,36.326
36.082,36.302
36.148,36.279
36.202,36.254
36.246,36.229
36.277,36.204
36.298,36.178
36.309,36.151
36.311,36.125
36.304,36.099
36.291,36.073
36.273,36.048
36.252,36.023
36.229,35.998
36.205,35.973
36.182,35.948
36.16,35.923
36.14,35.897
36.121,35.872
36.103,35.847
36.086,35.823
36.069,35.8
36.052,35.778
36.034,35.757
36.014,35.738
35.992,35.719
35.968,35.702
35.941,35.686
35.91,35.671
35.877,35.656
35.84,35.641
35.801,35.627
35.761,35.612
35.72,35.596
35.679,35.581
35.639,35.565
35.599,35.548
35.561,35.532
35.523,35.515
35.487,35.499
35.452,35.482
35.419,35.466
35.388,35.45
35.359,35.434
35.332,35.418
35.306,35.403
35.282,35.387
35.26,35.372
35.24,35.357
35.224,35.342
35.211,35.327
35.2,35.311
35.193,35.296
35.188,35.28
35.187,35.264
35.187,35.25
35.19,35.236
35.194,35.223
35.2,35.21
35.207,35.199
35.215,35.188
35.224,35.178
35.233,35.169
35.243,35.159
35.251,35.149
35.259,35.138
35.265,35.127
35.268,35.114
35.27,35.099
35.268,35.083
35.264,35.064
35.257,35.044
35.248,35.022
35.236,34.999
35.223,34.974
35.208,34.95
35.191,34.925
35.174,34.902
35.157,34.882
35.14,34.864
35.123,34.851
35.106,34.842
35.09,34.839
35.075,34.842
35.06,34.854
35.046,34.873
35.033,34.902
35.02,34.941
35.008,34.989
34.996,35.048
34.985,35.118
34.975,35.198
34.965,35.289
34.956,35.39
34.946,35.5
34.937,35.619
34.928,35.744
34.919,35.874
34.909,36.009
34.899,36.145
34.889,36.283
34.879,36.418
34.869,36.551
34.858,36.677
34.847,36.796
34.836,36.905
34.824,37.004
34.811,37.092
34.798,37.168
34.784,37.233
34.771,37.287
34.757,37.329
34.743,37.36
34.73,37.382
34.716,37.393
34.703,37.395
34.691,37.391
34.678,37.38
34.667,37.364
34.656,37.345
34.645,37.325
34.634,37.303
34.624,37.282
34.613,37.261
34.603,37.243
34.591,37.227
34.58,37.212
34.569,37.2
34.558,37.19
34.547,37.182
34.537,37.176
34.527,37.172
34.518,37.169
34.511,37.167
34.506,37.166
34.505,37.164
34.509,37.161
34.52,37.157
34.539,37.151
34.568,37.145
34.609,37.137
34.661,37.128
34.727,37.119
34.805,37.11
34.896,37.101
34.998,37.094
35.111,37.087
35.231,37.082
35.358,37.079
35.488,37.078
35.62,37.078
35.75,37.081
35.876,37.085
35.996,37.091
36.109,37.099
36.213,37.109
36.307,37.122
36.389,37.138
36.459,37.158
36.518,37.18
36.564,37.206
36.599,37.235
36.623,37.268
36.637,37.303
36.643,37.341
36.642,37.38
36.635,37.42
36.623,37.46
36.608,37.499
36.592,37.536
36.573,37.571
36.555,37.603
36.536,37.632
36.518,37.657
36.501,37.678
36.485,37.694
36.469,37.707
36.455,37.714
36.442,37.718
36.43,37.717
36.419,37.712
36.407,37.702
36.395,37.688
36.383,37.669
36.37,37.646
36.357,37.619
36.344,37.588
36.329,37.554
36.314,37.518
36.299,37.48
36.283,37.44
36.266,37.399
36.25,37.356
36.233,37.313
36.216,37.268
36.199,37.223
36.183,37.177
36.167,37.131
36.149,37.083
36.131,37.034
36.111,36.985
36.09,36.935
36.067,36.885
36.045,36.836
36.024,36.786
36.004,36.737
35.986,36.688
35.97,36.639
35.958,36.591
35.948,36.545
35.942,36.501
35.94,36.46
35.941,36.422
35.946,36.386
35.952,36.354
35.961,36.325
35.97,36.299
35.979,36.275
35.986,36.255
35.992,36.236
35.996,36.218
35.997,36.201
35.995,36.183
35.99,36.165
35.983,36.146
35.973,36.126
35.961,36.104
35.947,36.082
35.932,36.058
35.915,36.033
35.899,36.007
35.883,35.979
35.868,35.951
35.853,35.923
35.839,35.894
35.826,35.866
35.813,35.839
35.801,35.812
35.79,35.787
35.779,35.762
35.77,35.739
35.761,35.717
35.752,35.696
35.742,35.676
35.732,35.657
35.72,35.638
35.706,35.619
35.69,35.599
35.673,35.579
35.653,35.558
35.633,35.536
35.611,35.515
35.589,35.494
35.568,35.472
35.546,35.451
35.524,35.43
35.503,35.408
35.483,35.385
35.463,35.362
35.445,35.337
35.427,35.312
35.411,35.286
35.395,35.259
35.38,35.232
35.366,35.204
35.353,35.176
35.34,35.148
35.326,35.12
35.312,35.091
35.297,35.063
35.281,35.036
35.263,35.009
35.244,34.984
35.224,34.96
35.203,34.938
35.182,34.919
35.162,34.904
35.144,34.893
35.127,34.887
35.112,34.888
35.098,34.896
35.087,34.912
35.077,34.936
35.067,34.971
35.058,35.017
35.048,35.075
35.037,35.144
35.026,35.224
35.014,35.316
35.003,35.418
34.993,35.529
34.985,35.648
34.981,35.774
34.982,35.903
34.991,36.035
35.008,36.166
35.036,36.294
35.075,36.418
35.126,36.535
35.19,36.644
35.266,36.744
35.355,36.833
35.455,36.911
35.565,36.976
35.684,37.03
35.81,37.071
35.94,37.101
36.071,37.119
36.201,37.127
36.328,37.126
36.449,37.117
36.562,37.101
36.665,37.08
36.758,37.053
36.837,37.023
36.904,36.991
36.957,36.958
36.998,36.925
37.026,36.894
37.043,36.863
37.05,36.835
37.05,36.808
37.043,36.783
37.031,36.76
37.016,36.74
36.998,36.721
36.98,36.704
36.961,36.689
36.942,36.675
36.925,36.663
36.908,36.651
36.893,36.64
36.879,36.63
36.865,36.619
36.852,36.609
36.84,36.598
36.829,36.586
36.818,36.574
36.807,36.561
36.797,36.546
36.787,36.53
36.776,36.514
36.764,36.497
36.752,36.478
36.739,36.458
36.725,36.437
36.71,36.415
36.695,36.392
36.678,36.369
36.661,36.346
36.643,36.325
36.624,36.305
36.603,36.288
36.582,36.275
36.558,36.264
36.534,36.258
36.508,36.255
36.481,36.256
36.453,36.26
36.424,36.266
36.396,36.274
36.368,36.283
36.342,36.293
36.318,36.303
36.297,36.313
36.279,36.321
36.265,36.327
36.254,36.331
36.248,36.332
36.245,36.329
36.245,36.323
36.248,36.312
36.254,36.297
36.26,36.278
36.266,36.256
36.273,36.23
36.278,36.201
36.281,36.168
36.282,36.133
36.281,36.097
36.278,36.059
36.273,36.021
36.266,35.983
36.257,35.945
36.245,35.909
36.23,35.873
36.214,35.838
36.196,35.805
36.176,35.773
36.155,35.742
36.133,35.713
36.112,35.686
36.09,35.66
36.068,35.634
36.048,35.609
36.028,35.583
36.009,35.556
35.99,35.529
35.972,35.501
35.954,35.474
35.937,35.446
35.918,35.419
35.9,35.392
35.88,35.366
35.86,35.339
35.84,35.313
35.818,35.288
35.796,35.263
35.773,35.24
35.749,35.217
35.725,35.195
35.701,35.175
35.677,35.155
35.652,35.137
35.628,35.119
35.605,35.102
35.582,35.085
35.561,35.07
35.54,35.055
35.521,35.041
35.502,35.027
35.484,35.012
35.466,34.997
35.448,34.982
35.431,34.967
35.414,34.953
35.396,34.939
35.378,34.926
35.361,34.914
35.343,34.902
35.326,34.891
35.31,34.88
35.294,34.87
35.28,34.86
35.267,34.85
35.254,34.84
35.242,34.828
35.229,34.815
35.216,34.801
35.202,34.784
35.187,34.765
35.17,34.744
35.153,34.721
35.135,34.698
35.117,34.674
35.098,34.649
35.08,34.624
35.063,34.599
35.047,34.575
35.032,34.553
35.019,34.533
35.007,34.516
34.998,34.502
34.993,34.493
34.993,34.489
34.998,34.491
35.01,34.501
35.03,34.518
35.06,34.544
35.1,34.579
35.152,34.623
35.215,34.677
35.289,34.74
35.375,34.812
35.47,34.892
35.575,34.98
35.688,35.074
35.806,35.175
35.928,35.281
36.053,35.39
36.177,35.501
36.299,35.614
36.416,35.724
36.528,35.832
36.631,35.935
36.724,36.032
36.807,36.122
36.879,36.204
36.938,36.277
36.986,36.339
37.023,36.391
37.048,36.432
37.063,36.464
37.069,36.485
37.068,36.497
37.06,36.501
37.046,36.498
37.029,36.487
37.008,36.472
36.985,36.451
36.961,36.427
36.938,36.401
36.914,36.375
36.892,36.348
36.871,36.322
36.85,36.297
36.83,36.275
36.81,36.253
36.79,36.234
36.771,36.217
36.752,36.202
36.734,36.189
36.716,36.179
36.698,36.17
36.681,36.163
36.664,36.156
36.647,36.151
36.631,36.145
36.614,36.14
36.597,36.134
36.579,36.127
36.558,36.119
36.536,36.109
36.512,36.098
36.486,36.084
36.459,36.067
36.432,36.047
36.403,36.024
36.373,35.998
36.344,35.97
36.315,35.941
36.287,35.91
36.26,35.88
36.236,35.85
36.213,35.821
36.194,35.795
36.178,35.771
36.165,35.751
36.154,35.734
36.147,35.72
36.143,35.709
36.14,35.701
36.14,35.695
36.142,35.692
36.145,35.692
36.15,35.694
36.155,35.697
36.16,35.701
36.165,35.706
36.169,35.711
36.172,35.715
36.175,35.718
36.176,35.721
36.176,35.722
36.174,35.721
36.171,35.719
36.166,35.715
36.159,35.708
36.149,35.698
36.138,35.685
36.124,35.669
36.109,35.65
36.092,35.628
36.074,35.603
36.055,35.577
36.035,35.548
36.014,35.519
35.993,35.489
35.971,35.459
35.949,35.429
35.927,35.4
35.904,35.371
35.881,35.344
35.859,35.317
35.836,35.292
35.814,35.268
35.792,35.245
35.77,35.224
35.75,35.203
35.731,35.182
35.713,35.162
35.695,35.142
35.678,35.12
35.66,35.098
35.642,35.075
35.624,35.051
35.606,35.026
35.588,35
35.571,34.973
35.553,34.945
35.536,34.916
35.519,34.886
35.502,34.857
35.484,34.827
35.466,34.799
35.448,34.771
35.429,34.744
35.41,34.718
35.391,34.694
35.373,34.671
35.356,34.649
35.339,34.629
35.324,34.611
35.31,34.595
35.298,34.58
35.286,34.568
35.275,34.556
35.264,34.546
35.253,34.536
35.242,34.526
35.229,34.516
35.215,34.505
35.199,34.493
35.182,34.479
35.163,34.464
35.142,34.446
35.121,34.426
35.098,34.403
35.075,34.379
35.052,34.352
35.029,34.323
35.008,34.293
34.988,34.263
34.97,34.232
34.955,34.202
34.943,34.173
34.936,34.145
34.933,34.12
34.936,34.098
34.946,34.08
34.963,34.066
34.988,34.058
35.022,34.055
35.065,34.059
35.117,34.07
35.18,34.089
35.253,34.116
35.336,34.151
35.428,34.195
35.527,34.248
35.632,34.309
35.742,34.379
35.853,34.457
35.965,34.542
36.074,34.633
36.179,34.73
36.278,34.832
36.369,34.937
36.451,35.044
36.523,35.151
36.584,35.259
36.633,35.365
36.67,35.467
36.695,35.564
36.71,35.654
36.716,35.736
36.713,35.809
36.703,35.872
36.687,35.925
36.668,35.967
36.647,35.998
36.625,36.019
36.603,36.029
36.581,36.031
36.562,36.025
36.544,36.012
36.528,35.994
36.514,35.972
36.502,35.946
36.491,35.919
36.482,35.89
36.474,35.862
36.465,35.834
36.457,35.807
36.448,35.783
36.439,35.762
36.429,35.743
36.417,35.727
36.405,35.714
36.392,35.704
36.378,35.696
36.362,35.69
36.346,35.685
36.329,35.682
36.311,35.678
36.291,35.673
36.271,35.667
36.25,35.66
36.228,35.65
36.206,35.637
36.183,35.623
36.159,35.606
36.134,35.587
36.109,35.567
36.083,35.545
36.058,35.523
36.034,35.499
36.011,35.476
35.991,35.453
35.973,35.43
35.959,35.409
35.949,35.388
35.941,35.369
35.937,35.351
35.936,35.334
35.936,35.318
35.937,35.304
35.94,35.292
35.944,35.282
35.949,35.274
35.953,35.268
35.956,35.265
35.959,35.264
35.96,35.264
35.96,35.267
35.957,35.27
35.953,35.273
35.946,35.276
35.936,35.279
35.925,35.281
35.911,35.282
35.897,35.282
35.881,35.282
35.865,35.279
35.848,35.276
35.832,35.27
35.816,35.262
35.801,35.251
35.787,35.237
35.773,35.219
35.761,35.2
35.75,35.178
35.74,35.154
35.73,35.129
35.721,35.103
35.712,35.076
35.703,35.049
35.693,35.022
35.682,34.995
35.67,34.968
35.657,34.943
35.642,34.917
35.625,34.892
35.608,34.868
35.589,34.844
35.57,34.821
35.551,34.799
35.532,34.778
35.513,34.758
35.494,34.739
35.475,34.721
35.458,34.703
35.441,34.684
35.426,34.666
35.411,34.647
35.397,34.627
35.382,34.606
35.368,34.585
35.354,34.564
35.339,34.542
35.323,34.52
35.308,34.497
35.291,34.475
35.273,34.452
35.255,34.43
35.237,34.408
35.218,34.387
35.199,34.367
35.179,34.349
35.16,34.331
35.141,34.315
35.122,34.3
35.103,34.287
35.084,34.273
35.064,34.261
35.045,34.248
35.026,34.235
35.006,34.221
34.988,34.206
34.971,34.189
34.955,34.171
34.942,34.152
34.931,34.131
34.923,34.11
34.918,34.087
34.917,34.064
34.921,34.041
34.931,34.018
34.947,33.996
34.972,33.976
35.005,33.959
35.048,33.945
35.1,33.934
35.161,33.929
35.231,33.929
35.308,33.935
35.392,33.947
35.481,33.965
35.574,33.991
35.669,34.025
35.763,34.067
35.857,34.118
35.947,34.178
36.034,34.247
36.115,34.324
36.189,34.409
36.256,34.501
36.314,34.599
36.363,34.701
36.403,34.807
36.434,34.914
36.456,35.02
36.47,35.125
36.476,35.226
36.476,35.322
36.469,35.411
36.458,35.492
36.443,35.564
36.424,35.627
36.404,35.68
36.382,35.723
36.36,35.757
36.338,35.782
36.317,35.799
36.296,35.808
36.277,35.809
36.259,35.805
36.243,35.795
36.228,35.781
36.215,35.764
36.205,35.744
36.196,35.722
36.189,35.7
36.183,35.676
36.177,35.652
36.172,35.628
36.166,35.604
36.16,35.58
36.152,35.557
36.141,35.534
36.127,35.513
36.11,35.494
36.09,35.477
36.066,35.462
36.039,35.449
36.011,35.438
35.98,35.428
35.948,35.419
35.915,35.411
35.883,35.402
35.852,35.392
35.823,35.38
35.796,35.368
35.773,35.354
35.753,35.338
35.736,35.32
35.722,35.3
35.712,35.279
35.705,35.257
35.701,35.234
35.698,35.21
35.698,35.187
35.699,35.164
35.702,35.142
35.704,35.123
35.707,35.105
35.709,35.091
35.711,35.08
35.711,35.072
35.71,35.066
35.706,35.063
35.699,35.062
35.691,35.063
35.681,35.067
35.669,35.073
35.656,35.082
35.643,35.092
35.629,35.103
35.614,35.115
35.599,35.126
35.583,35.136
35.567,35.145
35.55,35.151
35.532,35.155
35.514,35.157
35.494,35.156
35.474,35.153
35.453,35.148
35.433,35.14
35.412,35.13
35.391,35.117
35.371,35.101
35.35,35.083
35.33,35.063
35.31,35.041
35.291,35.018
35.271,34.995
35.253,34.972
35.234,34.949
35.216,34.926
35.197,34.905
35.178,34.884
35.16,34.864
35.141,34.845
35.123,34.827
35.106,34.809
35.09,34.791
35.074,34.773
35.058,34.753
35.043,34.733
35.028,34.713
35.013,34.691
34.997,34.669
34.981,34.646
34.963,34.623
34.945,34.599
34.925,34.576
34.904,34.553
34.881,34.532
34.858,34.512
34.834,34.493
34.811,34.476
34.788,34.459
34.767,34.444
34.746,34.429
34.726,34.415
34.707,34.4
34.69,34.386
34.673,34.372
34.656,34.357
34.64,34.343
34.625,34.328
34.611,34.312
34.598,34.295
34.586,34.278
34.575,34.26
34.565,34.241
34.555,34.224
34.547,34.206
34.54,34.19
34.535,34.175
34.533,34.162
34.536,34.15
34.544,34.139
34.56,34.13
34.584,34.121
34.618,34.113
34.661,34.106
34.714,34.097
34.777,34.087
34.848,34.076
34.926,34.062
35.012,34.047
35.103,34.029
35.197,34.01
35.295,33.99
35.393,33.969
35.49,33.948
35.585,33.929
35.676,33.912
35.761,33.897
35.84,33.886
35.912,33.877
35.976,33.874
36.031,33.876
36.078,33.885
36.117,33.903
36.148,33.93
36.172,33.966
36.188,34.013
36.197,34.071
36.2,34.139
36.197,34.217
36.188,34.304
36.175,34.401
36.158,34.504
36.138,34.614
36.117,34.73
36.095,34.848
36.074,34.969
36.054,35.089
36.037,35.207
36.022,35.322
36.011,35.431
36.002,35.533
35.997,35.628
35.994,35.714
35.993,35.79
35.993,35.855
35.994,35.91
35.996,35.953
35.996,35.986
35.996,36.008
35.994,36.02
35.99,36.022
35.984,36.017
35.976,36.003
35.966,35.983
35.954,35.958
35.939,35.93
35.921,35.899
35.901,35.866
35.878,35.833
35.854,35.8
35.828,35.768
35.801,35.739
35.775,35.712
35.748,35.687
35.723,35.666
35.7,35.648
35.678,35.632
35.659,35.619
35.643,35.608
35.63,35.598
35.618,35.589
35.609,35.581
35.602,35.573
35.596,35.565
35.591,35.557
35.587,35.547
35.584,35.536
35.581,35.523
35.577,35.51
35.574,35.496
35.571,35.482
35.569,35.468
35.565,35.454
35.561,35.44
35.557,35.427
35.551,35.415
35.544,35.402
35.535,35.391
35.524,35.38
35.512,35.37
35.498,35.362
35.484,35.355
35.468,35.35
35.452,35.348
35.434,35.347
35.417,35.349
35.398,35.352
35.38,35.357
35.362,35.364
35.345,35.372
35.329,35.38
35.314,35.389
35.3,35.398
35.287,35.407
35.275,35.416
35.264,35.425
35.253,35.433
35.242,35.44
35.23,35.447
35.216,35.451
35.201,35.453
35.184,35.453
35.165,35.45
35.144,35.444
35.122,35.436
35.099,35.423
35.076,35.408
35.053,35.388
35.031,35.366
35.01,35.341
34.991,35.314
34.973,35.285
34.957,35.256
34.941,35.227
34.927,35.197
34.913,35.169
34.9,35.141
34.886,35.114
34.871,35.088
34.857,35.064
34.841,35.04
34.826,35.018
34.811,34.998
34.796,34.978
34.781,34.959
34.767,34.941
34.753,34.924
34.74,34.907
34.726,34.891
34.712,34.875
34.698,34.859
34.683,34.843
34.667,34.827
34.651,34.809
34.634,34.79
34.617,34.769
34.6,34.748
34.583,34.727
34.567,34.706
34.55,34.684
34.534,34.664
34.518,34.643
34.503,34.623
34.49,34.603
34.479,34.583
34.472,34.563
34.47,34.544
34.474,34.525
34.485,34.507
34.505,34.489
34.534,34.471
34.573,34.454
34.622,34.438
34.681,34.423
34.749,34.41
34.826,34.398
34.911,34.388
35.001,34.38
35.097,34.372
35.197,34.364
35.299,34.357
35.402,34.349
35.505,34.342
35.605,34.333
35.701,34.324
35.792,34.314
